timestamp;temperature;rayonnement;pv;eolien;hydro
2021-01-13 12:30:00;5,6;21,0;2299,0;5685,0;13849,0
2021-01-13 09:30:00;4,3;35,0;438,0;4041,0;14601,0
2021-01-12 17:00:00;4,7;23,0;144,0;8126,0;11789,0
2021-01-12 13:00:00;4,0;11,0;1864,0;10946,0;12472,0
2021-01-10 11:30:00;1,2;58,0;2710,0;2913,0;6473,0
2021-01-09 17:00:00;2,3;50,0;206,0;5322,0;8622,0
2021-01-08 09:00:00;0,9;65,0;170,0;961,0;14694,0
2021-01-07 15:30:00;3,0;40,0;1609,0;880,0;11525,0
2021-01-06 11:30:00;2,4;30,0;1733,0;768,0;14018,0
2021-01-06 09:30:00;1,9;29,0;330,0;921,0;11984,0
2021-01-05 11:00:00;2,2;20,0;933,0;1696,0;14115,0
2021-01-04 11:30:00;2,5;19,0;1366,0;1580,0;11068,0
2021-01-04 10:00:00;2,2;20,0;528,0;1569,0;9980,0
2021-01-02 11:30:00;2,8;30,0;1313,0;1627,0;8104,0
2021-01-01 10:30:00;3,4;39,0;1073,0;998,0;5472,0
2021-07-15 21:00:00;19,2;49,0;231,0;5612,0;9202,0
2021-07-14 19:30:00;18,9;33,0;1423,0;6351,0;8827,0
2021-07-14 16:00:00;19,2;24,0;4085,0;6202,0;7037,0
2021-07-13 13:00:00;18,3;21,0;4419,0;3639,0;8974,0
2021-07-12 14:00:00;19,9;13,0;4122,0;1861,0;7645,0
2021-07-12 08:30:00;18,7;16,0;871,0;1845,0;8232,0
2021-07-11 19:00:00;21,2;51,0;2842,0;402,0;7831,0
2021-07-11 08:30:00;17,9;56,0;1946,0;255,0;5740,0
2021-07-10 20:30:00;19,1;45,0;579,0;1724,0;9046,0
2021-07-10 07:00:00;18,1;54,0;218,0;545,0;6277,0
2021-07-09 12:30:00;19,4;39,0;6300,0;706,0;8495,0
2021-07-08 18:30:00;20,0;44,0;3368,0;2369,0;7369,0
2021-07-08 11:00:00;18,7;28,0;4427,0;1207,0;7914,0
2021-07-08 08:30:00;18,2;31,0;1537,0;1060,0;8053,0
2021-07-07 13:30:00;19,9;35,0;6128,0;1713,0;7674,0
2021-07-06 10:00:00;19,1;18,0;2426,0;9932,0;6560,0
2021-07-05 21:00:00;20,5;55,0;191,0;3874,0;9329,0
2021-07-04 16:30:00;20,0;24,0;4685,0;4464,0;7023,0
2021-07-04 11:00:00;19,1;10,0;2309,0;2797,0;6972,0
2021-07-04 08:30:00;19,2;7,0;609,0;1105,0;7269,0
2021-07-03 16:30:00;20,8;17,0;4298,0;1599,0;7646,0
2021-07-02 19:30:00;21,5;26,0;1592,0;567,0;9392,0
2021-07-02 12:00:00;20,4;60,0;6886,0;208,0;8735,0
2021-07-02 10:00:00;18,8;63,0;4725,0;167,0;9377,0
2021-07-02 09:00:00;18,2;61,0;3007,0;191,0;10155,0
2021-07-01 14:00:00;20,0;42,0;6735,0;1056,0;9620,0
2021-07-01 07:00:00;17,1;59,0;250,0;551,0;9895,0
2021-06-30 12:00:00;18,0;28,0;5014,0;2161,0;9750,0
2021-06-29 19:00:00;18,9;35,0;2258,0;2547,0;9980,0
2021-06-28 18:30:00;19,8;26,0;2483,0;2065,0;8251,0
2021-06-28 15:30:00;20,0;20,0;4675,0;1291,0;7945,0
2021-06-28 12:00:00;19,3;29,0;4838,0;1013,0;8361,0
2021-06-27 20:00:00;19,9;36,0;743,0;1302,0;8775,0
2021-06-27 17:00:00;20,6;25,0;3410,0;1764,0;6181,0
2021-06-27 08:30:00;18,2;16,0;1192,0;1595,0;6842,0
2021-06-27 07:30:00;18,2;18,0;426,0;1777,0;6483,0
2021-06-26 18:30:00;20,8;39,0;3318,0;954,0;7950,0
2021-06-25 14:00:00;19,5;34,0;6729,0;1472,0;7684,0
2021-06-25 10:00:00;17,4;46,0;4645,0;1120,0;8875,0
2021-06-24 16:00:00;19,6;32,0;4752,0;1762,0;8604,0
2021-06-24 07:30:00;16,9;45,0;485,0;1717,0;9273,0
2021-06-23 20:00:00;18,8;18,0;880,0;2738,0;10125,0
2021-06-23 17:30:00;19,6;20,0;3068,0;2433,0;8830,0
2021-06-23 14:30:00;19,3;18,0;4667,0;1595,0;8718,0
2021-06-22 18:00:00;19,7;29,0;3064,0;3958,0;8662,0
2021-06-21 18:30:00;21,5;32,0;2646,0;2407,0;9252,0
2021-06-21 16:00:00;22,0;36,0;5207,0;1318,0;8012,0
2021-06-21 14:00:00;22,1;40,0;6095,0;914,0;8570,0
2021-06-20 18:00:00;21,6;19,0;2898,0;1966,0;7503,0
2021-06-20 08:00:00;20,9;27,0;1050,0;2142,0;6758,0
2021-06-19 16:30:00;23,3;26,0;4380,0;1871,0;7266,0
2021-06-19 11:30:00;22,3;28,0;4618,0;986,0;7955,0
2021-06-19 07:30:00;21,6;23,0;516,0;1520,0;7857,0
2021-06-18 17:30:00;23,6;35,0;4528,0;6275,0;9247,0
2021-06-18 12:00:00;23,0;42,0;5760,0;3508,0;9207,0
2021-06-18 09:30:00;22,3;39,0;2936,0;2535,0;9866,0
2021-06-17 18:30:00;23,2;8,0;1427,0;1789,0;9281,0
2021-06-16 12:30:00;24,6;72,0;6768,0;646,0;7772,0
2021-06-15 17:30:00;25,0;85,0;5322,0;254,0;7566,0
2021-06-15 14:00:00;24,5;91,0;7898,0;217,0;6876,0
2021-06-15 09:30:00;21,9;89,0;4197,0;339,0;9083,0
2021-06-14 18:30:00;24,7;90,0;3862,0;977,0;9860,0
2021-06-14 09:30:00;21,4;98,0;4290,0;347,0;9191,0
2021-06-13 17:00:00;24,1;100,0;5583,0;1264,0;7098,0
2021-06-13 07:00:00;20,4;98,0;293,0;2153,0;7379,0
2021-06-12 20:00:00;22,3;86,0;1184,0;1834,0;8386,0
2021-06-11 17:00:00;22,8;61,0;5375,0;1152,0;8923,0
2021-06-11 09:00:00;20,0;75,0;3059,0;470,0;10341,0
2021-06-11 07:00:00;20,0;72,0;307,0;1159,0;9565,0
2021-06-10 16:00:00;22,4;61,0;6566,0;705,0;8005,0
2021-06-10 10:00:00;19,6;73,0;4967,0;500,0;9190,0
2021-06-09 17:30:00;21,8;70,0;4884,0;1142,0;8789,0
2021-06-09 15:00:00;21,5;72,0;7071,0;818,0;9071,0
2021-06-09 07:30:00;18,4;81,0;704,0;718,0;9065,0
2021-06-08 14:00:00;20,7;55,0;7081,0;585,0;8797,0
2021-06-08 09:30:00;18,0;80,0;4169,0;606,0;9402,0
2021-06-06 20:00:00;19,0;47,0;1012,0;1867,0;9623,0
2021-06-06 14:30:00;19,1;30,0;5806,0;1552,0;8304,0
2021-06-06 12:00:00;18,3;46,0;5804,0;1271,0;8567,0
2021-06-05 12:00:00;17,8;52,0;5998,0;2314,0;8505,0
2021-06-04 20:30:00;18,4;27,0;353,0;1939,0;11766,0
2021-06-04 19:00:00;18,6;22,0;1214,0;2192,0;11009,0
2021-06-03 18:30:00;20,3;38,0;2563,0;1040,0;9246,0
2021-06-03 16:00:00;20,6;36,0;4881,0;875,0;7628,0
2021-06-03 11:00:00;19,4;46,0;5045,0;801,0;8490,0
2021-06-02 15:00:00;19,9;21,0;5133,0;2544,0;7343,0
2021-06-01 15:30:00;20,9;58,0;5636,0;3122,0;7885,0
2021-06-01 09:00:00;17,8;66,0;2905,0;2715,0;9297,0
2021-05-31 15:30:00;19,8;91,0;7165,0;2790,0;7609,0
2021-05-31 08:30:00;16,8;89,0;2176,0;2422,0;10164,0
2021-05-30 18:00:00;18,8;69,0;4096,0;3204,0;6607,0
2021-05-30 11:30:00;17,3;75,0;6904,0;2420,0;6739,0
2021-05-29 14:30:00;18,2;55,0;6377,0;2882,0;7256,0
2021-05-28 18:30:00;17,7;53,0;3229,0;1117,0;9512,0
2021-05-28 16:00:00;17,7;60,0;6542,0;937,0;8621,0
2021-05-28 08:30:00;13,9;58,0;2274,0;1445,0;11640,0
2021-05-27 15:30:00;16,0;60,0;7002,0;620,0;8701,0
2021-05-27 09:30:00;13,0;64,0;4039,0;484,0;11061,0
2021-05-26 19:30:00;14,2;33,0;1513,0;4170,0;10772,0
2021-05-26 16:30:00;14,5;32,0;5131,0;6276,0;8224,0
2021-05-26 12:00:00;13,3;40,0;5606,0;6885,0;9497,0
2021-05-25 18:30:00;14,1;40,0;3071,0;10033,0;9150,0
2021-05-25 07:30:00;11,8;66,0;585,0;9069,0;10234,0
2021-05-24 13:30:00;13,5;30,0;5197,0;9814,0;7912,0
2021-05-24 07:00:00;12,5;26,0;119,0;7362,0;7808,0
2021-05-23 20:30:00;14,1;22,0;428,0;6057,0;11443,0
2021-05-23 18:00:00;14,8;28,0;3445,0;7248,0;8010,0
2021-05-22 20:00:00;13,3;30,0;834,0;6858,0;9511,0
2021-05-22 13:30:00;13,8;28,0;5570,0;10198,0;8975,0
2021-05-22 11:00:00;13,0;22,0;4107,0;11033,0;8447,0
2021-05-21 15:00:00;14,4;20,0;4300,0;12471,0;7635,0
2021-05-20 18:30:00;15,2;34,0;3167,0;7785,0;9551,0
2021-05-19 18:00:00;13,7;53,0;3970,0;6960,0;9480,0
2021-05-19 13:00:00;13,3;40,0;6116,0;5991,0;8872,0
2021-05-18 18:00:00;13,7;28,0;2282,0;3264,0;10648,0
2021-05-18 08:30:00;12,2;22,0;1464,0;2699,0;11518,0
2021-05-17 15:00:00;13,9;33,0;6125,0;11209,0;8336,0
2021-05-17 09:00:00;12,4;25,0;2209,0;10782,0;9587,0
2021-05-16 18:00:00;13,9;19,0;2459,0;8503,0;8509,0
2021-05-15 18:30:00;13,6;17,0;1648,0;8812,0;8337,0
2021-05-15 11:00:00;12,6;5,0;2509,0;6563,0;8212,0
2021-05-14 18:00:00;13,7;31,0;3509,0;5535,0;8631,0
2021-05-14 11:30:00;12,8;30,0;5262,0;3701,0;8838,0
2021-05-14 08:00:00;11,8;29,0;873,0;2806,0;9871,0
2021-05-13 20:00:00;13,5;38,0;572,0;1952,0;9488,0
2021-05-12 16:00:00;14,3;21,0;4462,0;2357,0;8116,0
2021-05-12 07:30:00;12,6;47,0;479,0;1873,0;8241,0
2021-05-11 15:00:00;14,0;24,0;5336,0;5312,0;7683,0
2021-05-10 17:30:00;15,0;21,0;2892,0;4351,0;8253,0
2021-05-10 12:30:00;14,9;25,0;4020,0;7104,0;8818,0
2021-05-09 19:00:00;16,8;12,0;1001,0;9586,0;7397,0
2021-05-09 14:30:00;17,6;27,0;4331,0;9024,0;4995,0
2021-05-09 09:00:00;14,5;33,0;2213,0;8129,0;6487,0
2021-05-08 10:00:00;12,2;56,0;4462,0;5163,0;8044,0
2021-05-07 20:30:00;12,6;45,0;249,0;821,0;8907,0
2021-05-07 11:30:00;11,8;48,0;5180,0;2305,0;7694,0
2021-05-06 15:00:00;12,1;21,0;4175,0;6203,0;6784,0
2021-05-05 16:30:00;12,5;35,0;5315,0;7859,0;5161,0
2021-05-05 12:00:00;11,6;42,0;5704,0;7639,0;6564,0
2021-05-03 17:30:00;13,7;77,0;5334,0;7648,0;5677,0
2021-05-03 16:00:00;13,5;77,0;7128,0;6235,0;5287,0
2021-05-02 19:30:00;11,6;65,0;1272,0;1245,0;6826,0
2021-05-01 17:30:00;11,4;24,0;2782,0;2716,0;5673,0
2021-05-01 12:00:00;11,1;27,0;3426,0;1509,0;5205,0
2021-05-01 10:30:00;10,6;32,0;2473,0;1222,0;5449,0
2021-04-30 18:30:00;12,0;26,0;1463,0;782,0;6261,0
2021-04-30 16:00:00;12,4;20,0;3410,0;707,0;5614,0
2021-04-30 13:00:00;12,0;26,0;4178,0;536,0;7027,0
2021-04-30 10:30:00;11,3;31,0;3059,0;818,0;6832,0
2021-04-28 11:30:00;13,3;31,0;3128,0;878,0;5934,0
2021-04-28 08:00:00;12,2;34,0;376,0;1070,0;6063,0
2021-04-27 17:30:00;15,1;57,0;3139,0;507,0;3891,0
2021-04-26 10:30:00;12,7;25,0;2891,0;6084,0;4437,0
2021-04-25 13:30:00;14,6;42,0;5567,0;7356,0;3349,0
2021-04-25 07:30:00;13,2;61,0;276,0;8371,0;3228,0
2021-04-24 20:30:00;15,0;67,0;141,0;5975,0;5045,0
2021-04-24 18:00:00;16,1;74,0;4119,0;4830,0;3162,0
2021-04-24 08:30:00;12,2;86,0;1648,0;5347,0;3995,0
2021-04-23 17:30:00;15,5;96,0;5303,0;4765,0;2620,0
2021-04-23 14:00:00;14,7;99,0;8240,0;3848,0;2692,0
2021-04-23 12:00:00;13,1;100,0;7637,0;2880,0;3259,0
2021-04-22 15:00:00;13,7;77,0;7423,0;4080,0;3634,0
2021-04-22 09:00:00;10,5;94,0;2544,0;4460,0;6481,0
2021-04-21 11:30:00;11,6;56,0;4893,0;1180,0;5641,0
2021-04-20 12:00:00;11,2;55,0;6379,0;354,0;4942,0
2021-04-19 18:00:00;12,0;62,0;3733,0;689,0;3963,0
2021-04-19 08:30:00;7,6;89,0;1410,0;997,0;8748,0
2021-04-18 19:00:00;10,2;62,0;1655,0;1985,0;4392,0
2021-04-18 12:00:00;9,0;74,0;6743,0;1837,0;2906,0
2021-04-17 12:30:00;8,6;59,0;6008,0;5767,0;3254,0
2021-04-17 10:30:00;7,3;69,0;4390,0;3349,0;4797,0
2021-04-16 15:30:00;8,9;48,0;5629,0;5936,0;3691,0
2021-04-15 19:30:00;8,7;73,0;1059,0;4963,0;6280,0
2021-04-13 12:30:00;8,6;75,0;7330,0;2511,0;6419,0
2021-04-13 08:00:00;6,4;93,0;495,0;3066,0;10396,0
2021-04-12 09:00:00;7,2;77,0;1941,0;1876,0;9223,0
2021-04-11 18:00:00;9,1;17,0;1537,0;6144,0;4280,0
2021-04-11 12:00:00;9,0;8,0;2578,0;5854,0;6189,0
2021-04-11 09:30:00;8,9;19,0;1193,0;5602,0;4696,0
2021-04-10 10:30:00;9,2;10,0;2059,0;4618,0;6548,0
2021-04-09 14:30:00;11,5;41,0;5598,0;4475,0;5110,0
2021-04-08 16:30:00;10,9;88,0;6490,0;806,0;4175,0
2021-04-08 15:00:00;10,2;88,0;7710,0;681,0;3929,0
2021-04-07 12:00:00;7,3;79,0;6980,0;5929,0;5876,0
2021-04-05 12:00:00;10,5;48,0;6167,0;7433,0;3769,0
2021-04-04 14:30:00;12,2;88,0;7445,0;1936,0;3827,0
2021-04-02 18:00:00;14,2;86,0;3272,0;10291,0;5387,0
2021-04-02 13:30:00;14,4;89,0;7302,0;6888,0;4741,0
2021-04-01 18:30:00;16,9;82,0;2362,0;4577,0;6338,0
2021-04-01 15:00:00;17,3;91,0;7054,0;2147,0;5919,0
2021-04-01 09:00:00;13,7;89,0;1592,0;1518,0;9571,0
2021-03-31 13:00:00;15,8;78,0;6583,0;844,0;6318,0
2021-03-30 17:00:00;16,8;98,0;4811,0;1262,0;5174,0
2021-03-30 16:00:00;16,4;98,0;6031,0;1419,0;4882,0
2021-03-30 14:00:00;15,7;98,0;6944,0;1161,0;4933,0
2021-03-29 20:00:00;13,9;98,0;102,0;1207,0;9083,0
2021-03-29 13:00:00;13,1;100,0;6890,0;1588,0;5313,0
2021-03-28 19:00:00;12,0;87,0;1285,0;2035,0;5837,0
2021-03-28 15:30:00;12,2;88,0;6076,0;2893,0;3652,0
2021-03-27 08:30:00;8,6;82,0;1918,0;7175,0;4886,0
2021-03-26 13:00:00;10,9;26,0;5249,0;8313,0;5297,0
2021-03-25 17:00:00;10,9;61,0;2621,0;1903,0;6766,0
2021-03-25 13:30:00;10,4;43,0;5355,0;1766,0;6373,0
2021-03-25 10:00:00;8,5;49,0;3516,0;1170,0;8168,0
2021-03-23 15:30:00;10,1;94,0;5559,0;365,0;6097,0
2021-03-23 13:00:00;9,0;92,0;6949,0;508,0;7535,0
2021-03-23 11:00:00;7,6;94,0;6111,0;1035,0;7130,0
2021-03-22 16:30:00;8,4;64,0;3760,0;2916,0;7358,0
2021-03-22 14:30:00;8,2;61,0;5883,0;2734,0;7282,0
2021-03-22 12:00:00;7,4;59,0;5864,0;2657,0;8547,0
2021-03-22 08:00:00;5,5;63,0;807,0;3470,0;10072,0
2021-03-20 15:30:00;8,0;81,0;5562,0;4764,0;4505,0
2021-03-20 11:00:00;6,4;81,0;5980,0;3840,0;5283,0
2021-03-19 17:00:00;7,4;54,0;1869,0;10887,0;6821,0
2021-03-19 10:00:00;6,6;27,0;2561,0;8688,0;9629,0
2021-03-18 16:30:00;7,8;20,0;2030,0;4204,0;9053,0
2021-03-17 16:30:00;8,8;22,0;2640,0;9133,0;7234,0
2021-03-16 18:00:00;9,2;40,0;706,0;5059,0;10853,0
2021-03-16 14:30:00;9,3;30,0;4608,0;3722,0;7344,0
2021-03-15 12:00:00;9,0;19,0;3882,0;8766,0;9246,0
2021-03-14 12:30:00;8,7;34,0;5396,0;9662,0;4407,0
2021-03-14 09:00:00;7,7;56,0;1854,0;9473,0;4898,0
2021-03-13 13:30:00;9,4;27,0;4647,0;14652,0;4920,0
2021-03-12 10:00:00;8,3;41,0;3098,0;10397,0;8052,0
2021-03-11 14:30:00;10,3;18,0;3711,0;13896,0;4594,0
2021-03-11 08:00:00;7,8;24,0;288,0;14321,0;7652,0
2021-03-10 08:00:00;5,1;52,0;566,0;4697,0;14080,0
2021-03-09 18:00:00;8,1;83,0;741,0;2170,0;11351,0
2021-03-09 08:00:00;5,1;81,0;450,0;2179,0;14129,0
2021-03-07 10:00:00;6,5;50,0;2469,0;749,0;6427,0
2021-03-05 10:30:00;8,2;27,0;3490,0;5528,0;11360,0
2021-03-04 15:30:00;10,7;30,0;3595,0;2093,0;8981,0
2021-03-04 10:30:00;9,4;34,0;3276,0;669,0;11230,0
2021-03-03 15:00:00;11,9;22,0;3615,0;674,0;8636,0
2021-03-03 12:30:00;11,1;26,0;4166,0;585,0;10103,0
2021-03-02 14:30:00;12,0;51,0;4099,0;1798,0;8328,0
2021-03-02 10:00:00;8,7;55,0;2744,0;2727,0;11146,0
2021-03-01 08:00:00;7,1;96,0;310,0;4607,0;14478,0
2021-02-28 08:00:00;7,6;90,0;196,0;6745,0;7012,0
2021-02-27 17:00:00;10,3;86,0;2337,0;8797,0;5604,0
2021-02-27 14:00:00;10,4;83,0;5815,0;8005,0;5802,0
2021-02-25 11:00:00;11,7;52,0;3994,0;1956,0;8477,0
2021-02-24 11:30:00;12,5;89,0;5083,0;4771,0;6808,0
2021-02-23 11:30:00;11,9;64,0;4443,0;7920,0;6891,0
2021-02-23 09:30:00;11,0;51,0;1576,0;7104,0;11206,0
2021-02-22 16:00:00;11,7;6,0;912,0;3535,0;10075,0
2021-02-21 11:30:00;10,9;47,0;3788,0;6830,0;6407,0
2021-02-20 09:30:00;9,2;44,0;1868,0;11435,0;7940,0
2021-02-18 14:30:00;8,9;14,0;2176,0;9818,0;9774,0
2021-02-17 16:00:00;9,6;63,0;3447,0;6181,0;8864,0
2021-02-17 12:00:00;8,0;59,0;5264,0;8249,0;9312,0
2021-02-17 08:30:00;6,4;57,0;343,0;7993,0;10148,0
2021-02-16 12:30:00;6,9;18,0;3245,0;6620,0;13682,0
2021-02-15 18:00:00;6,0;31,0;141,0;7758,0;14055,0
2021-02-15 10:00:00;3,0;34,0;2327,0;9996,0;14866,0
2021-02-14 16:30:00;3,9;25,0;1687,0;8844,0;9221,0
2021-02-14 09:00:00;0,0;60,0;860,0;8056,0;9610,0
2021-02-13 17:30:00;2,2;44,0;567,0;6025,0;12153,0
2021-02-13 15:30:00;2,4;29,0;2752,0;7693,0;10057,0
2021-02-12 13:30:00;2,7;21,0;1529,0;8423,0;14424,0
2021-02-11 15:30:00;3,8;33,0;2799,0;6792,0;13083,0
2021-02-10 17:30:00;3,9;56,0;431,0;5381,0;12852,0
2021-02-10 13:30:00;4,1;41,0;3260,0;6125,0;13651,0
2021-02-09 16:30:00;5,0;7,0;579,0;5022,0;12370,0
2021-02-09 12:00:00;4,4;9,0;2149,0;2112,0;16706,0
2021-02-08 16:30:00;5,7;9,0;734,0;1316,0;11541,0
2021-02-08 13:00:00;5,9;14,0;2176,0;1074,0;15413,0
2021-02-08 09:30:00;5,5;19,0;811,0;1094,0;13888,0
2021-02-07 15:00:00;7,2;22,0;2386,0;4254,0;9570,0
2021-02-06 15:30:00;9,6;5,0;812,0;3469,0;9660,0
2021-02-06 10:30:00;9,1;4,0;583,0;2638,0;12178,0
2021-02-06 09:30:00;9,0;6,0;251,0;2402,0;12764,0
2021-02-05 09:00:00;9,1;20,0;199,0;1809,0;13257,0
2021-02-04 13:30:00;10,0;20,0;2328,0;1992,0;12383,0
2021-02-03 15:00:00;10,6;22,0;2377,0;12352,0;9513,0
2021-02-03 13:00:00;10,9;14,0;2539,0;12886,0;10338,0
2021-02-01 15:00:00;9,2;11,0;1528,0;6571,0;10963,0
2021-01-31 11:00:00;8,1;29,0;2020,0;2422,0;9024,0
2021-01-30 12:30:00;8,9;7,0;1529,0;8211,0;11236,0
2021-01-28 14:30:00;9,2;14,0;2139,0;13239,0;10279,0
2021-01-27 15:00:00;6,5;15,0;1499,0;3783,0;11566,0
2021-01-26 13:30:00;4,7;26,0;3574,0;3155,0;14916,0
2021-01-24 11:30:00;4,9;42,0;2872,0;5176,0;8738,0
2021-01-22 11:00:00;6,8;21,0;848,0;2832,0;12213,0
2021-01-18 12:30:00;5,0;49,0;4153,0;3008,0;12226,0
2021-01-17 10:30:00;4,5;46,0;1464,0;5928,0;7037,0
2021-01-16 09:30:00;3,0;33,0;636,0;3978,0;9784,0
2021-01-15 11:00:00;4,7;33,0;1933,0;5385,0;17264,0
2021-01-13 13:30:00;5,8;19,0;2228,0;6335,0;12483,0
2021-01-13 09:00:00;4,2;37,0;143,0;3986,0;13511,0
2021-01-12 15:30:00;4,6;17,0;932,0;8932,0;11642,0
2021-01-12 11:00:00;3,0;16,0;1079,0;12215,0;11810,0
2021-01-11 12:30:00;1,8;46,0;3422,0;3089,0;11793,0
2021-01-10 10:30:00;0,7;58,0;1601,0;3451,0;6770,0
2021-01-09 15:00:00;2,3;47,0;1885,0;5643,0;6899,0
2021-01-08 12:30:00;2,3;56,0;3703,0;756,0;14545,0
2021-01-06 12:30:00;2,8;30,0;2203,0;679,0;14292,0
2021-01-05 16:00:00;3,0;14,0;460,0;2141,0;11574,0
2021-01-05 09:30:00;2,0;22,0;207,0;2058,0;14336,0
2021-01-04 09:30:00;2,2;23,0;267,0;1621,0;10157,0
2021-01-03 17:00:00;3,5;35,0;122,0;1879,0;5163,0
2021-01-02 16:30:00;3,7;19,0;338,0;1738,0;7938,0
2021-12-31 14:30:00;11,9;76,0;4464,0;3325,0;7928,0
2021-12-31 10:00:00;10,1;66,0;1951,0;5351,0;9974,0
2021-12-30 09:30:00;11,4;39,0;514,0;8295,0;9280,0
2021-12-28 13:30:00;10,1;13,0;1441,0;15107,0;8192,0
2021-12-26 11:00:00;7,7;22,0;1870,0;3059,0;4316,0
2021-12-25 13:00:00;7,9;16,0;2796,0;542,0;5158,0
2021-12-22 17:00:00;3,3;37,0;153,0;3834,0;9035,0
2021-12-21 12:30:00;4,2;70,0;4695,0;905,0;9303,0
2021-12-19 11:00:00;4,8;55,0;2871,0;2305,0;5759,0
2021-12-18 15:00:00;7,0;85,0;3774,0;3873,0;4082,0
2021-12-17 13:30:00;7,0;73,0;4907,0;5537,0;6952,0
2021-12-16 14:00:00;7,3;49,0;3785,0;3283,0;9217,0
2021-12-15 16:30:00;6,8;49,0;601,0;1339,0;8975,0
2021-12-15 15:00:00;6,9;44,0;2643,0;1179,0;8134,0
2021-12-14 12:30:00;6,6;47,0;4173,0;374,0;10712,0
2021-12-12 10:00:00;6,0;32,0;1353,0;4787,0;5143,0
2021-12-10 12:00:00;6,0;25,0;1699,0;14669,0;9479,0
2021-12-08 15:00:00;6,2;33,0;1738,0;4476,0;7552,0
2021-12-08 11:30:00;5,8;27,0;2005,0;6113,0;9049,0
2021-12-08 10:30:00;5,5;26,0;1207,0;6658,0;9467,0
2021-12-08 09:00:00;5,5;26,0;127,0;7217,0;9037,0
2021-12-07 16:30:00;6,8;11,0;162,0;12424,0;7868,0
2021-12-06 12:00:00;6,1;28,0;3070,0;3149,0;11272,0
2021-12-05 11:00:00;5,6;40,0;2437,0;6544,0;5468,0
2021-12-04 15:00:00;7,2;30,0;1513,0;12555,0;4437,0
2021-12-03 15:30:00;5,8;31,0;1188,0;11454,0;7013,0
2021-12-03 08:30:00;4,4;44,0;106,0;7026,0;10340,0
2021-12-02 13:30:00;6,0;33,0;3516,0;8552,0;6220,0
2021-12-02 10:00:00;5,3;50,0;1810,0;7229,0;8100,0
2021-12-01 11:00:00;6,7;31,0;1915,0;11898,0;5677,0
2021-11-30 16:00:00;6,6;44,0;1343,0;11174,0;5364,0
2021-11-30 13:30:00;6,0;36,0;4114,0;11247,0;6126,0
2021-11-30 10:30:00;4,3;41,0;2768,0;11202,0;7778,0
2021-11-28 09:30:00;4,6;31,0;950,0;8922,0;2709,0
2021-11-27 09:00:00;4,9;32,0;322,0;8033,0;3059,0
2021-11-26 10:00:00;5,3;13,0;1090,0;5835,0;9264,0
2021-11-25 13:30:00;6,5;16,0;1858,0;2637,0;9878,0
2021-11-24 15:00:00;7,1;41,0;1691,0;1333,0;7070,0
2021-11-23 15:00:00;8,0;69,0;3111,0;6968,0;5971,0
2021-11-22 12:30:00;7,7;39,0;3343,0;10453,0;4317,0
2021-11-22 11:00:00;7,2;40,0;2785,0;10210,0;4203,0
2021-11-21 16:00:00;8,0;12,0;604,0;3158,0;2640,0
2021-11-21 09:30:00;7,0;16,0;750,0;1291,0;2674,0
2021-11-20 15:30:00;8,6;35,0;1974,0;123,0;3321,0
2021-11-20 09:00:00;7,4;44,0;944,0;775,0;3453,0
2021-11-18 14:00:00;10,0;53,0;4426,0;1024,0;4792,0
2021-11-18 10:30:00;8,4;46,0;3197,0;1243,0;7029,0
2021-11-17 11:00:00;8,8;18,0;1892,0;1599,0;7814,0
2021-11-16 14:00:00;9,1;18,0;2032,0;743,0;8793,0
2021-11-16 12:00:00;8,8;20,0;2239,0;674,0;11055,0
2021-11-16 11:00:00;8,6;24,0;1911,0;695,0;11053,0
2021-11-14 16:30:00;10,4;20,0;453,0;3560,0;3161,0
2021-11-14 08:30:00;9,4;22,0;230,0;2558,0;2064,0
2021-11-13 16:00:00;10,5;14,0;716,0;2816,0;3456,0
2021-11-12 17:00:00;10,2;47,0;308,0;3677,0;2658,0
2021-11-12 09:00:00;7,0;43,0;892,0;2789,0;6052,0
2021-11-11 14:30:00;9,9;54,0;4186,0;288,0;4243,0
2021-11-11 11:00:00;8,0;52,0;3984,0;638,0;4707,0
2021-11-09 17:00:00;9,7;67,0;463,0;1038,0;5991,0
2021-11-08 15:00:00;10,5;51,0;3721,0;1835,0;6269,0
2021-11-08 11:30:00;9,4;56,0;5322,0;1442,0;6086,0
2021-11-07 12:00:00;9,6;32,0;4011,0;5123,0;3707,0
2021-11-06 15:30:00;10,1;50,0;3692,0;3145,0;3391,0
2021-11-06 12:00:00;9,0;51,0;6051,0;2062,0;3676,0
2021-11-06 08:30:00;7,1;62,0;782,0;2600,0;3976,0
2021-11-05 13:30:00;10,3;41,0;4778,0;1512,0;6829,0
2021-11-05 10:00:00;8,8;54,0;3072,0;1850,0;8070,0
2021-11-04 14:00:00;10,5;39,0;4208,0;2781,0;4846,0
2021-11-02 14:30:00;12,2;29,0;3535,0;2673,0;5678,0
2021-11-02 08:30:00;11,2;43,0;689,0;4079,0;6167,0
2021-11-01 15:00:00;12,9;36,0;3864,0;7899,0;4348,0
2021-11-01 11:00:00;12,5;34,0;3951,0;8451,0;4102,0
2021-11-01 10:00:00;12,3;34,0;2560,0;7931,0;4382,0
2021-10-31 14:00:00;14,8;31,0;2968,0;12621,0;2242,0
2021-10-31 11:30:00;14,0;28,0;3905,0;11968,0;3002,0
