timestamp,vent_vitesse_kmh,vent_direction,vent_rafales_kmh
2021-10-26 06:00:00,6.458333333333333,267.3333333333333,12.258333333333333
2021-10-26 07:00:00,6.766666666666667,268.0833333333333,12.583333333333334
2021-10-26 08:00:00,7.483333333333333,259.3333333333333,13.983333333333334
2021-10-26 09:00:00,8.325000000000001,240.0,16.5
2021-10-26 10:00:00,7.666666666666667,249.75,17.966666666666665
2021-10-26 11:00:00,9.241666666666667,240.83333333333334,20.983333333333334
2021-10-26 12:00:00,9.916666666666666,213.33333333333334,23.049999999999997
2021-10-26 13:00:00,11.941666666666668,232.0,24.125
2021-10-26 14:00:00,12.158333333333333,237.33333333333334,26.733333333333334
2021-10-26 15:00:00,11.691666666666668,241.33333333333334,25.599999999999998
2021-10-26 16:00:00,10.516666666666667,184.25,24.125
2021-10-26 17:00:00,8.908333333333333,191.41666666666666,20.724999999999998
2021-10-26 18:00:00,8.291666666666666,251.83333333333334,16.0
2021-10-26 19:00:00,8.275,257.9166666666667,14.191666666666668
2021-10-26 20:00:00,7.2749999999999995,230.58333333333334,14.283333333333333
2021-10-26 21:00:00,7.6000000000000005,216.41666666666666,13.033333333333333
2021-10-26 22:00:00,7.158333333333334,220.41666666666666,13.591666666666667
2021-10-26 23:00:00,7.266666666666667,194.91666666666666,12.541666666666666
2021-10-27 00:00:00,6.733333333333333,203.75,12.4
2021-10-27 01:00:00,7.841666666666666,213.58333333333334,12.799999999999999
2021-10-27 02:00:00,7.3,195.91666666666666,13.225
2021-10-27 03:00:00,7.8500000000000005,195.58333333333334,13.266666666666666
2021-10-27 04:00:00,7.458333333333333,160.25,13.291666666666666
2021-10-27 05:00:00,7.216666666666666,159.0,12.966666666666667
2021-10-27 06:00:00,7.741666666666667,160.0,14.066666666666668
2021-10-27 07:00:00,8.049999999999999,167.0,14.233333333333334
2021-10-27 08:00:00,7.416666666666667,169.33333333333334,14.216666666666667
2021-10-27 09:00:00,8.200000000000001,119.0,16.466666666666665
2021-10-27 10:00:00,7.574999999999999,111.66666666666667,18.691666666666666
2021-10-27 11:00:00,6.891666666666667,134.33333333333334,18.7
2021-10-27 12:00:00,6.758333333333334,139.75,19.175
2021-10-27 13:00:00,5.616666666666667,120.58333333333333,18.833333333333332
2021-10-27 14:00:00,5.825,116.16666666666667,16.908333333333335
2021-10-27 15:00:00,6.25,150.08333333333334,16.650000000000002
2021-10-27 16:00:00,6.733333333333333,144.83333333333334,16.058333333333334
2021-10-27 17:00:00,5.266666666666667,150.66666666666666,13.9
2021-10-27 18:00:00,5.8999999999999995,181.25,9.674999999999999
2021-10-27 19:00:00,6.325,176.0,10.458333333333334
2021-10-27 20:00:00,7.125,184.58333333333334,12.116666666666667
2021-10-27 21:00:00,6.8500000000000005,182.75,12.483333333333334
2021-10-27 22:00:00,7.433333333333334,182.33333333333334,12.991666666666667
2021-10-27 23:00:00,7.866666666666667,182.0,13.833333333333334
2021-10-28 00:00:00,8.066666666666666,179.83333333333334,14.308333333333332
2021-10-28 01:00:00,8.916666666666666,150.66666666666666,15.575000000000001
2021-10-28 02:00:00,9.674999999999999,149.33333333333334,17.308333333333334
2021-10-28 03:00:00,10.5,148.83333333333334,19.116666666666667
2021-10-28 04:00:00,11.1,149.0,20.683333333333334
2021-10-28 05:00:00,11.366666666666667,152.0,21.150000000000002
2021-10-28 06:00:00,11.541666666666666,153.25,21.474999999999998
2021-10-28 07:00:00,11.758333333333333,156.75,21.86666666666667
2021-10-28 08:00:00,12.866666666666667,155.75,23.433333333333334
2021-10-28 09:00:00,13.75,153.5,26.433333333333334
2021-10-28 10:00:00,12.741666666666667,155.41666666666666,27.5
2021-10-28 11:00:00,14.458333333333334,143.91666666666666,29.741666666666664
2021-10-28 12:00:00,15.866666666666667,144.08333333333334,33.11666666666667
2021-10-28 13:00:00,15.683333333333332,149.41666666666666,34.458333333333336
2021-10-28 14:00:00,17.366666666666667,154.16666666666666,34.65
2021-10-28 15:00:00,17.45,160.08333333333334,35.36666666666667
2021-10-28 16:00:00,16.291666666666668,162.33333333333334,34.083333333333336
2021-10-28 17:00:00,13.775,176.75,30.616666666666664
2021-10-28 18:00:00,13.866666666666667,159.33333333333334,27.108333333333334
2021-10-28 19:00:00,15.216666666666667,165.66666666666666,27.575
2021-10-28 20:00:00,16.325,168.25,29.733333333333334
2021-10-28 21:00:00,16.966666666666665,169.41666666666666,31.349999999999998
2021-10-28 22:00:00,18.133333333333336,171.08333333333334,32.90833333333333
